Reviews,Price,Installs,Size,Paid,Adults,Everyone,Mature,Teen,Unrated,Android Version,Rating
853,0,"100,000",27000000,0,0,0,1,0,0,4.1,3.9
337,0,"10,000",32000000,0,0,0,1,0,0,4.3,4
13049,0,"500,000",13000000,0,0,0,1,0,0,4.1,4.6
51698,0,"1,000,000",63000000,0,0,0,1,0,0,4.0,4
923,0,"100,000",44000000,0,0,0,1,0,0,4.1,4.1
149,0,"10,000",16000000,0,0,0,1,0,0,4.0,3.3
198,0,"10,000",28000000,0,0,0,1,0,0,4.1,4.4
22545,0,"1,000,000",5.9000000,0,0,0,1,0,0,4.0,4.2
8723,0,"500,000",13000000,0,0,0,1,0,0,4.1,3.9
23170,0,"500,000",9.0000000,0,0,0,1,0,0,4.1,4.3
13890,0,"500,000",20000000,0,0,0,1,0,0,4.2,3.4
57083,0,"1,000,000",7.9000000,0,0,0,1,0,0,4.0,4.2
537,0,"100,000",28000000,0,0,0,1,0,0,4.1,4.1
13440,0,"500,000",49000000,0,0,0,1,0,0,4.0,4
143,0,"10,000",27000000,0,0,0,1,0,0,4.1,3.6
1059,0,"100,000",18000000,0,0,0,1,0,0,4.2,4.2
894,0,"100,000",14000000,0,0,0,1,0,0,4.1,3.5
6191,0,"500,000",27000000,0,0,0,1,0,0,4.1,4
2212,0,"100,000",41000000,0,0,0,1,0,0,4.0,4.1
15081,0,"1,000,000",38000000,0,0,0,1,0,0,4.1,4.1
80,0,"10,000",5.5000000,0,0,0,0,1,0,4.0,2.8
218,0,"10,000",27000000,0,0,0,1,0,0,4.1,4.4
35205,0,"1,000,000",7.2000000,0,0,1,0,0,0,4.0,4.4
243950,0,"10,000,000",21000000,0,0,0,1,0,0,4.1,4.2
236,0,"10,000",8.8000000,0,0,0,1,0,0,4.0,4.1
5152,0,"100,000",38000000,0,0,0,1,0,0,4.1,4.2
6701,0,"1,000,000",11000000,0,0,0,1,0,0,4.0,4.1
40039,0,"1,000,000",6.5000000,0,0,0,1,0,0,4.0,4.2
742,0,"50,000",26000000,0,0,0,1,0,0,4.0,3.9
187,0,"10,000",19000000,0,0,0,1,0,0,4.2,4
2506,0,"500,000",6.1000000,0,0,0,1,0,0,4.0,4.2
182986,0,"5,000,000",77000000,0,0,0,1,0,0,4.1,4.5
8661,0,"1,000,000",9.5000000,0,0,0,1,0,0,4.0,3.9
8,0,"1,000",14000000,0,0,0,1,0,0,4.4,3.6
59,0,"5,000",38000000,0,0,1,0,0,0,4.3,4.4
35,0,"1,000",16000000,0,0,0,1,0,0,4.0,3.5
28,0,500,3.4000000,0,0,1,0,0,0,4.0,4.4
125,0,"5,000",4.7000000,0,0,0,1,0,0,4.0,4.8
185,0,"10,000",5.0000000,0,0,0,1,0,0,4.0,4.6
6,0,100,4.9000000,0,0,0,1,0,0,4.0,4.7
110,0,"10,000",4.9000000,0,0,0,1,0,0,4.0,4.8
3,0,100,3.9000000,0,0,0,1,0,0,4.4,2.7
5,0,"1,000",4.4000000,0,0,0,1,0,0,4.0,5
84,0,"1,000",4.5000000,0,0,0,1,0,0,4.0,4.8
2,0,100,70000000,0,0,0,1,0,0,4.4,5
20,0,500,4.9000000,0,0,0,1,0,0,4.0,4.8
776,0,"5,000",4.9000000,0,0,0,1,0,0,4.0,4.9
2,0,100,16000000,0,0,0,1,0,0,4.0,3
14,0,"5,000",21000000,0,0,0,1,0,0,4.1,4.7
1,0,10,9.2000000,0,0,0,1,0,0,4.0,1
5,0,500,9.3000000,0,0,0,0,1,0,4.0,5
18,0,500,5.0000000,0,0,0,1,0,0,4.0,4.7
6,0,100,5.0000000,0,0,0,1,0,0,4.0,5
5,0,100,5.0000000,0,0,0,1,0,0,4.0,5
1,0,500,5.5000000,0,0,0,1,0,0,4.0,3
11,0,"1,000",11000000,0,0,0,1,0,0,4.0,4.1
3,0,100,25000000,0,0,0,1,0,0,4.1,5
101,0,"10,000",15000000,0,0,0,1,0,0,4.1,3.7
120,0,500,10000000,0,0,0,1,0,0,5.0,4.5
24,0,"1,000",4.9000000,0,0,0,1,0,0,4.0,4.2
6,0,100,9.0000000,0,0,0,1,0,0,4.0,4.3
4954,0,"1,000,000",15000000,0,0,0,0,1,0,4.2,4.1
954,0,"100,000",19000000,0,0,0,1,0,0,5.0,1.9
2560,0,"100,000",56000000,0,0,0,1,0,0,4.1,4.1
59,0,"5,000",38000000,0,0,1,0,0,0,4.3,4.4
10212,0,"1,000,000",5.0000000,0,0,0,1,0,0,4.4,3.9
105,0,"5,000",27000000,0,0,0,1,0,0,4.4,3.9
28,0,500,3.4000000,0,0,1,0,0,0,4.0,4.4
6,0,100,4.9000000,0,0,0,1,0,0,4.0,4.7
5168,0,"100,000",25000000,0,0,0,1,0,0,4.0,3.8
12633,0,"1,000,000",29000000,0,0,0,1,0,0,4.1,4.4
41605,0,"500,000",8.1000000,0,0,0,1,0,0,4.0,4.4
8,0,"1,000",14000000,0,0,0,1,0,0,4.4,3.6
218,0,"10,000",27000000,0,0,0,1,0,0,4.1,4.4
3,0,100,3.9000000,0,0,0,1,0,0,4.4,2.7
185,0,"10,000",5.0000000,0,0,0,1,0,0,4.0,4.6
80,0,"10,000",5.5000000,0,0,0,0,1,0,4.0,2.8
35,0,"1,000",16000000,0,0,0,1,0,0,4.0,3.5
5,0,500,14000000,0,0,0,1,0,0,4.1,3.4
125,0,"5,000",4.7000000,0,0,0,1,0,0,4.0,4.8
791,0,"10,000",3.7000000,0,0,0,1,0,0,4.0,4.7
110,0,"10,000",4.9000000,0,0,0,1,0,0,4.0,4.8
5323,0,"50,000",3.5000000,0,0,0,1,0,0,4.0,4.8
478,0,"10,000",4.5000000,0,0,0,1,0,0,4.0,4.7
69,0,"5,000",36000000,0,0,0,1,0,0,4.4,3.5
158,0,"10,000",4.5000000,0,0,0,1,0,0,4.0,4.7
24,0,"1,000",19000000,0,0,0,1,0,0,4.0,3.8
53,0,"10,000",14000000,0,0,0,1,0,0,4.1,2.9
182986,0,"5,000,000",77000000,0,0,0,1,0,0,4.1,4.5
1157,0,"100,000",21000000,0,0,0,1,0,0,4.2,3.3
97699,0,"1,000,000",7.9000000,0,0,0,1,0,0,4.0,4.1
181893,0,"10,000,000",18000000,0,0,1,0,0,0,4.1,4.6
2544,0,"100,000",18000000,0,0,1,0,0,0,4.0,4.7
85375,0,"5,000,000",21000000,0,0,1,0,0,0,4.1,4.6
314299,0,"10,000,000",3.3000000,0,0,1,0,0,0,4.0,4.7
9770,0,"5,000,000",39000000,0,0,1,0,0,0,4.0,4.5
32346,0,"1,000,000",3.2000000,0,0,1,0,0,0,4.0,4.7
4075,0,"500,000",5.1000000,0,0,1,0,0,0,4.0,4.8
10611,0,"500,000",11000000,0,0,1,0,0,0,4.0,4.6
9321,0,"1,000,000",27000000,0,0,1,0,0,0,4.0,4.6
56065,0,"1,000,000",37000000,0,0,1,0,0,0,4.1,4.6
133136,0,"1,000,000",26000000,0,0,1,0,0,0,4.2,4.9
390,0,"500,000",41000000,0,0,1,0,0,0,4.0,4.4
1090,0,"1,000,000",49000000,0,0,1,0,0,0,4.0,4.4
266948,0,"10,000,000",21000000,0,0,1,0,0,0,4.4,4.3
342918,0,"10,000,000",8.1000000,0,0,1,0,0,0,4.0,4.5
748,0,"1,000,000",51000000,0,0,1,0,0,0,2.3,4.4
172640,0,"5,000,000",14000000,0,0,1,0,0,0,4.1,4.6
61,0,"50,000",18000000,0,0,0,1,0,0,5.0,3.9
1619,0,"1,000,000",3.0000000,0,0,1,0,0,0,1.6,4.4
3168,0,"1,000,000",19000000,0,0,1,0,0,0,4.4,4.3
6736,0,"1,000,000",22000000,0,0,0,1,0,0,4.0,4.2
7005,0,"1,000,000",6.9000000,0,0,1,0,0,0,2.3,4.4
889,0,"500,000",7.4000000,0,0,1,0,0,0,4.2,4
5741,0,"1,000,000",84000000,0,0,1,0,0,0,4.4,4.2
27572,0,"5,000,000",25000000,0,0,1,0,0,0,2.3,3.8
10852,0,"1,000,000",18000000,0,0,1,0,0,0,4.1,4.5
1929,0,"500,000",2.5000000,0,0,1,0,0,0,2.3,4.5
1516,0,"100,000",3.9000000,0,0,1,0,0,0,4.1,4.3
423,0,"100,000",21000000,0,0,1,0,0,0,4.0,4.3
254519,0,"5,000,000",27000000,0,0,1,0,0,0,4.1,4.7
85375,0,"5,000,000",21000000,0,0,1,0,0,0,4.1,4.6
181893,0,"10,000,000",18000000,0,0,1,0,0,0,4.1,4.6
99020,0,"1,000,000",18000000,0,0,1,0,0,0,5.0,4.5
32381,0,"1,000,000",10000000,0,0,1,0,0,0,4.1,4.6
56897,0,"1,000,000",97000000,0,0,1,0,0,0,4.1,4.4
8599,0,"1,000,000",17000000,0,0,1,0,0,0,4.1,4.2
304,0,"10,000",2.0000000,0,0,1,0,0,0,4.0,4
358,0,"50,000",1.9000000,0,0,1,0,0,0,2.3,4.1
11904,0,"1,000,000",1.8000000,0,0,1,0,0,0,2.3,4.3
22251,0,"1,000,000",1.8000000,0,0,1,0,0,0,2.3,4.3
22384,0,"1,000,000",17000000,0,0,1,0,0,0,5.0,4.3
99020,0,"1,000,000",18000000,0,0,1,0,0,0,5.0,4.5
73404,0,"1,000,000",5.3000000,0,0,1,0,0,0,4.0,4.6
25183,0,"1,000,000",5.4000000,0,0,1,0,0,0,4.0,4.6
52743,0,"1,000,000",5.4000000,0,0,1,0,0,0,4.0,4.7
61749,0,"1,000,000",5.4000000,0,0,1,0,0,0,4.0,4.7
55704,0,"1,000,000",15000000,0,0,1,0,0,0,4.1,4.3
19277,0,"1,000,000",5.3000000,0,0,1,0,0,0,4.0,4.7
13612,0,"100,000",48000000,0,0,1,0,0,0,4.4,4.6
37862,0,"1,000,000",5.4000000,0,0,1,0,0,0,4.1,4.6
18372,0,"100,000",47000000,0,0,1,0,0,0,4.4,4.6
656,0,"10,000",556000,0,0,1,0,0,0,2.2,4.3
240,0,"10,000",29000000,0,0,1,0,0,0,2.3,4.2
275,0,"50,000",2.3000000,0,0,1,0,0,0,2.1,4
3692,0,"100,000",4.4000000,0,0,1,0,0,0,2.3,4.2
2363,0,"100,000",6.6000000,0,0,1,0,0,0,4.0,4.1
430,0,"10,000",526000,0,0,1,0,0,0,2.1,4
756,0,"100,000",12000000,0,0,1,0,0,0,4.1,4.5
316,0,"50,000",29000000,0,0,1,0,0,0,4.0,4
85375,0,"5,000,000",21000000,0,0,1,0,0,0,4.1,4.6
181893,0,"10,000,000",18000000,0,0,1,0,0,0,4.1,4.6
99020,0,"1,000,000",18000000,0,0,1,0,0,0,5.0,4.5
22384,0,"1,000,000",17000000,0,0,1,0,0,0,5.0,4.3
32380,0,"1,000,000",10000000,0,0,1,0,0,0,4.1,4.6
172505,0,"5,000,000",76000000,0,0,1,0,0,0,5.0,4.5
8599,0,"1,000,000",17000000,0,0,1,0,0,0,4.1,4.2
7973,0,"1,000,000",18000000,0,0,1,0,0,0,4.4,4.6
266935,0,"10,000,000",21000000,0,0,1,0,0,0,4.4,4.3
142632,0,"5,000,000",6.9000000,0,0,1,0,0,0,4.1,4.7
55256,0,"5,000,000",14000000,0,0,1,0,0,0,4.0,4.4
172508,0,"5,000,000",76000000,0,0,1,0,0,0,5.0,4.5
54798,0,"1,000,000",11000000,0,0,1,0,0,0,4.4,4.4
4815,0,"500,000",19000000,0,0,1,0,0,0,4.2,4
75112,0,"1,000,000",6.5000000,0,0,1,0,0,0,4.1,4.6
33646,0,"1,000,000",7.0000000,0,0,1,0,0,0,4.0,4.4
314300,0,"10,000,000",3.3000000,0,0,1,0,0,0,4.0,4.7
206527,0,"10,000,000",21000000,0,0,1,0,0,0,5.0,4.3
3816,0,"500,000",2.6000000,0,0,1,0,0,0,2.3,4.2
47847,0,"1,000,000",21000000,0,0,1,0,0,0,4.0,4.3
16195,0,"1,000,000",5.2000000,0,0,1,0,0,0,4.0,4.3
206,0,"50,000",18000000,0,0,1,0,0,0,2.3,4.3
3241,0,"100,000",16000000,0,0,1,0,0,0,4.0,4.2
835,0,"100,000",15000000,0,0,1,0,0,0,2.3,4
2525,0,"100,000",1.2000000,0,0,1,0,0,0,4.0,4
200058,0,"10,000,000",18000000,0,0,1,0,0,0,4.0,4.1
1239,0,"100,000",1.8000000,0,0,1,0,0,0,3.2,3.9
702,0,"10,000",7.6000000,0,0,1,0,0,0,4.4,4.1
148550,0,"10,000,000",59000000,0,0,1,0,0,0,4.1,4.4
3847,0,"500,000",6.9000000,0,0,1,0,0,0,3.0,4
55256,0,"5,000,000",14000000,0,0,1,0,0,0,4.0,4.4
84309,0,"5,000,000",41000000,0,0,1,0,0,0,4.1,4.4
4815,0,"500,000",19000000,0,0,1,0,0,0,4.2,4
172508,0,"5,000,000",76000000,0,0,1,0,0,0,5.0,4.5
266948,0,"10,000,000",21000000,0,0,1,0,0,0,4.4,4.3
14206,0,"500,000",21000000,0,0,1,0,0,0,3.0,4.5
206532,0,"10,000,000",21000000,0,0,1,0,0,0,5.0,4.3
14700,0,"1,000,000",21000000,0,0,1,0,0,0,4.4,4.3
37862,0,"1,000,000",5.4000000,0,0,1,0,0,0,4.1,4.6
1405,0,"100,000",7.3000000,0,0,1,0,0,0,4.0,3.5
148549,0,"10,000,000",59000000,0,0,1,0,0,0,4.1,4.4
84311,0,"5,000,000",41000000,0,0,1,0,0,0,4.1,4.4
206532,0,"10,000,000",21000000,0,0,1,0,0,0,5.0,4.3
172508,0,"5,000,000",76000000,0,0,1,0,0,0,5.0,4.5
256079,0,"1,000,000",7.6000000,0,0,0,0,1,0,4.0,4.8
16103,0,"1,000,000",13000000,0,0,1,0,0,0,4.1,4.1
11,3.99,"1,000",63000000,1,0,1,0,0,0,4.0,4.9
21,5.99,"1,000",44000000,1,0,1,0,0,0,4.1,4.7
31085,3.99,"500,000",24000000,1,0,1,0,0,0,4.4,4.7
3528,3.99,"100,000",24000000,1,0,1,0,0,0,4.4,4.7
11656,0,"1,000,000",4.5000000,0,0,1,0,0,0,4.0,4
296771,0,"10,000,000",11000000,0,0,0,0,1,0,4.1,4.3
10939,0,"10,000,000",4.6000000,0,0,1,0,0,0,5.0,3.5
10291,0,"5,000,000",6.5000000,0,0,0,0,1,0,4.0,4.2
6979,0,"1,000,000",12000000,0,0,1,0,0,0,4.0,3.8
103078,0,"5,000,000",5.6000000,0,0,1,0,0,0,2.3,4.3
17682,0,"1,000,000",9.7000000,0,0,1,0,0,0,4.0,4.4
37000,0,"1,000,000",15000000,0,0,0,1,0,0,4.1,4.4
1828284,0,"100,000,000",52000000,0,0,1,0,0,0,4.1,3.7
46916,0,"1,000,000",4.5000000,0,0,1,0,0,0,4.2,4.4
702975,0,"50,000,000",49000000,0,0,1,0,0,0,4.1,4.2
32458,0,"5,000,000",18000000,0,0,1,0,0,0,4.1,4.2
235496,0,"10,000,000",13000000,0,0,1,0,0,0,4.1,4.5
11661,0,"1,000,000",4.0000000,0,0,1,0,0,0,4.0,4.7
653008,0,"10,000,000",16000000,0,0,1,0,0,0,4.4,4.5
23063,0,"1,000,000",17000000,0,0,1,0,0,0,4.1,4.5
411683,0,"50,000,000",24000000,0,0,0,0,1,0,4.1,4.2
29690,0,"1,000,000",78000000,0,0,0,0,1,0,4.3,4.1
613059,0,"50,000,000",25000000,0,0,1,0,0,0,4.1,4.2
1633682,0,"100,000,000",57000000,0,0,1,0,0,0,4.1,4.3
2646,0,"100,000",9.1000000,0,0,0,0,1,0,4.2,3.9
21867,0,"1,000,000",39000000,0,0,0,0,1,0,5.0,4.1
653008,0,"10,000,000",16000000,0,0,1,0,0,0,4.4,4.5
2639,0,"100,000",8.5000000,0,0,1,0,0,0,6.0,3.6
1511,0,"100,000",12000000,0,0,1,0,0,0,4.1,4.3
44550,0,"1,000,000",72000000,0,0,1,0,0,0,5.0,4.3
2442,0,"100,000",9.6000000,0,0,0,0,1,0,4.1,4.2
155234,0,"1,000,000",22000000,0,0,0,0,1,0,4.4,4.2
12216,0,"1,000,000",13000000,0,0,0,0,1,0,4.1,4.5
92058,0,"10,000,000",12000000,0,0,0,0,1,0,4.1,3.8
493,0,"50,000",23000000,0,0,1,0,0,0,4.4,3
33387,0,"1,000,000",20000000,0,0,0,0,1,0,4.4,4.1
123279,0,"10,000,000",25000000,0,0,1,0,0,0,4.4,4.2
27424,0,"1,000,000",17000000,0,0,0,0,1,0,4.4,4.1
29706,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
288150,0,"5,000,000",21000000,0,0,0,0,1,0,4.4,4.4
14807,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4.2
35928,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
64448,0,"1,000,000",4.4000000,0,0,0,1,0,0,4.0,4.3
22378,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,3.9
296829,0,"10,000,000",11000000,0,0,0,0,1,0,4.1,4.3
92058,0,"10,000,000",12000000,0,0,0,0,1,0,4.1,3.8
123279,0,"10,000,000",25000000,0,0,1,0,0,0,4.4,4.2
288150,0,"5,000,000",21000000,0,0,0,0,1,0,4.4,4.4
16372,0,"500,000",13000000,0,0,0,0,1,0,4.4,4.5
58028,0,"5,000,000",17000000,0,0,0,0,1,0,4.1,4.1
33387,0,"1,000,000",20000000,0,0,0,0,1,0,4.4,4.1
736864,0,"10,000,000",20000000,0,0,0,0,1,0,4.1,4.5
29706,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
27424,0,"1,000,000",17000000,0,0,0,0,1,0,4.4,4.1
1968,0,"500,000",21000000,0,0,1,0,0,0,4.4,3.6
35279,0,"1,000,000",15000000,0,0,0,0,1,0,4.4,3.8
35931,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
14807,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4.2
17247,0,"1,000,000",7.2000000,0,0,1,0,0,0,5.0,3.7
87723,0,"10,000,000",32000000,0,0,0,0,1,0,4.1,3.8
197774,0,"10,000,000",44000000,0,0,0,1,0,0,4.4,3.7
8674,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,3.9
296771,0,"10,000,000",11000000,0,0,0,0,1,0,4.1,4.3
123279,0,"10,000,000",25000000,0,0,1,0,0,0,4.4,4.2
653008,0,"10,000,000",16000000,0,0,1,0,0,0,4.4,4.5
33387,0,"1,000,000",20000000,0,0,0,0,1,0,4.4,4.1
288150,0,"5,000,000",21000000,0,0,0,0,1,0,4.4,4.4
115033,0,"10,000,000",30000000,0,0,1,0,0,0,5.0,4.1
801,0,"100,000",57000000,0,0,0,0,1,0,4.3,3.9
29706,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
27424,0,"1,000,000",17000000,0,0,0,0,1,0,4.4,4.1
35279,0,"1,000,000",15000000,0,0,0,0,1,0,4.4,3.8
35931,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4
22378,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,3.9
14807,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,4.2
197774,0,"10,000,000",44000000,0,0,0,1,0,0,4.4,3.7
8674,0,"1,000,000",19000000,0,0,0,0,1,0,4.4,3.9
8968,0,"1,000,000",35000000,0,0,1,0,0,0,4.4,4.2
303,0,"10,000",44000000,0,0,0,0,1,0,4.2,4.3
1856,0,"100,000",20000000,0,0,0,0,1,0,6.0,4.3
50725,0,"5,000,000",19000000,0,0,1,0,0,0,4.0,4.6
123279,0,"10,000,000",25000000,0,0,1,0,0,0,4.4,4.2
1575,0,"100,000",43000000,0,0,1,0,0,0,5.0,4.5
23666,0,"1,000,000",3.6000000,0,0,0,0,1,0,4.0,4.2
67554,0,"1,000,000",7.7000000,0,0,0,0,1,0,2.3,4.4
38769,0,"1,000,000",44000000,0,0,0,1,0,0,2.3,4.2
160164,0,"10,000,000",12000000,0,0,0,0,1,0,5.0,4.3
3771,2.99,"100,000",53000000,1,0,0,1,0,0,4.1,4.6
256664,0,"10,000,000",77000000,0,0,1,0,0,0,4.0,4.3
3782,0,"100,000",9.5000000,0,0,1,0,0,0,4.0,4
7074,0,"500,000",6.3000000,0,0,1,0,0,0,4.1,4.5
2153,0,"50,000",5.9000000,0,0,1,0,0,0,4.1,4.5
20611,0,"1,000,000",12000000,0,0,0,0,1,0,4.1,4
811,0,"10,000",2.8000000,0,0,1,0,0,0,4.0,4.2
15558,0,"1,000,000",26000000,0,0,1,0,0,0,5.0,4.4
573,0,"100,000",8.7000000,0,0,1,0,0,0,4.2,4.6
8232,0,"1,000,000",53000000,0,0,1,0,0,0,5.0,4.6
3874,0,"100,000",14000000,0,0,1,0,0,0,4.2,4.6
464,0,"100,000",8.9000000,0,0,1,0,0,0,4.1,4.4
731,0,"50,000",11000000,0,0,1,0,0,0,4.0,4.6
69,0,"1,000",334000,0,0,0,0,1,0,4.0,4.9
8800,0,"1,000,000",24000000,0,0,1,0,0,0,5.0,4.5
99,0,"10,000",13000000,0,0,1,0,0,0,4.2,4.6
456,0,"50,000",2.8000000,0,0,1,0,0,0,2.3,4.3
5839,0,"100,000",3.5000000,0,0,1,0,0,0,2.3,4.3
4,0,500,61000000,0,0,1,0,0,0,4.4,5
663,0,"100,000",6.0000000,0,0,1,0,0,0,4.1,4.4
16,0,100,2.3000000,0,0,1,0,0,0,2.0,5
1065,0,"100,000",9.0000000,0,0,1,0,0,0,4.1,4.5
12,0,"1,000",29000000,0,0,1,0,0,0,4.2,4.8
4298,0,"100,000",4.4000000,0,0,1,0,0,0,4.0,4.4
1,0,100,21000000,0,0,1,0,0,0,4.4,5
100,0,"50,000",27000000,0,0,1,0,0,0,4.0,3.7
399,0,"100,000",24000000,0,0,1,0,0,0,5.0,4.1
28,0,"1,000",6.3000000,0,0,1,0,0,0,4.1,4.8
7,0,500,3.8000000,0,0,0,0,1,0,4.2,4.6
52306,0,"5,000,000",42000000,0,0,1,0,0,0,5.0,3.6
42644,0,"5,000,000",19000000,0,0,1,0,0,0,4.2,3.8
278082,0,"10,000,000",70000000,0,0,1,0,0,0,4.0,4.2
6076,0,"500,000",32000000,0,0,1,0,0,0,4.2,4.2
112656,0,"5,000,000",93000000,0,0,1,0,0,0,4.1,4.2
957973,0,"10,000,000",40000000,0,0,1,0,0,0,4.2,4.2
167168,0,"1,000,000",20000000,0,0,1,0,0,0,4.1,4.7
34428,0,"10,000,000",15000000,0,0,1,0,0,0,5.0,4
15247,0,"1,000,000",28000000,0,0,1,0,0,0,4.0,3.6
48445,0,"5,000,000",10000000,0,0,1,0,0,0,4.0,4
21996,0,"1,000,000",14000000,0,0,1,0,0,0,4.0,4.2
12073,0,"1,000,000",42000000,0,0,1,0,0,0,4.2,4
111632,0,"1,000,000",65000000,0,0,1,0,0,0,4.4,4.1
250706,0,"10,000,000",37000000,0,0,1,0,0,0,5.0,4.4
64959,0,"1,000,000",39000000,0,0,1,0,0,0,4.1,4.5
659741,0,"50,000,000",47000000,0,0,1,0,0,0,4.4,4.3
510392,0,"10,000,000",79000000,0,0,1,0,0,0,5.0,4.6
7215,0,"1,000,000",18000000,0,0,1,0,0,0,4.0,4.3
60449,0,"1,000,000",100000000,0,0,1,0,0,0,4.0,4.5
381788,0,"10,000,000",32000000,0,0,1,0,0,0,4.1,4.5
10697,0,"1,000,000",46000000,0,0,1,0,0,0,4.1,3.6
31804,0,"5,000,000",9.8000000,0,0,1,0,0,0,4.0,4.1
3856,0,"1,000,000",8.2000000,0,0,1,0,0,0,4.4,3.5
1336246,0,"10,000,000",39000000,0,0,1,0,0,0,4.1,4.5
257,0,"10,000",44000000,0,0,1,0,0,0,4.4,4.2
283,0,"100,000",5.0000000,0,0,1,0,0,0,5.0,4.2
12304,0,"100,000",21000000,0,0,1,0,0,0,5.0,4.8
8188,0,"100,000",22000000,0,0,1,0,0,0,4.1,4.5
11919,0,"1,000,000",23000000,0,0,1,0,0,0,4.4,4.2
21570,0,"1,000,000",27000000,0,0,1,0,0,0,4.0,4.4
283,0,"100,000",5.0000000,0,0,1,0,0,0,5.0,4.2
16961,0,"500,000",32000000,0,0,1,0,0,0,4.1,4.6
111254,0,"1,000,000",7.4000000,0,0,1,0,0,0,4.0,4.6
7731,0,"100,000",24000000,0,0,1,0,0,0,5.0,4.4
5928,0,"500,000",22000000,0,0,1,0,0,0,5.0,4.3
6148,0,"1,000,000",10000000,0,0,1,0,0,0,4.1,4.2
861,0,"100,000",17000000,0,0,1,0,0,0,4.4,3.8
8662,0,"100,000",38000000,0,0,1,0,0,0,4.4,4.5
23130,0,"1,000,000",46000000,0,0,1,0,0,0,4.2,4.6
69973,0,"1,000,000",3.8000000,0,0,1,0,0,0,4.0,4.6
1311,0,"50,000",9.3000000,0,0,1,0,0,0,4.4,4.7
26587,0,"1,000,000",8.4000000,0,0,1,0,0,0,4.4,4.6
2417,0,"100,000",28000000,0,0,1,0,0,0,4.4,4.6
1054,0,"100,000",9.7000000,0,0,1,0,0,0,5.0,3.8
25166,0,"1,000,000",11000000,0,0,1,0,0,0,4.1,4.3
19870,0,"1,000,000",7.4000000,0,0,1,0,0,0,4.0,4.5
3596,0,"100,000",19000000,0,0,1,0,0,0,6.0,4.6
161440,0,"1,000,000",16000000,0,0,1,0,0,0,4.0,4.6
7514,0,"100,000",14000000,0,0,1,0,0,0,4.4,4.7
46106,0,"1,000,000",22000000,0,0,1,0,0,0,4.4,4.5
15141,0,"1,000,000",25000000,0,0,1,0,0,0,5.0,4.4
714,0,"50,000",3.6000000,0,0,1,0,0,0,2.3,3.9
4344,0,"500,000",4.5000000,0,0,1,0,0,0,4.0,4.1
42809,0,"1,000,000",23000000,0,0,1,0,0,0,4.1,4.4
1922,0,"100,000",4.2000000,0,0,1,0,0,0,2.3,4.4
10658,0,"1,000,000",58000000,0,0,1,0,0,0,4.4,3.9
78361,0,"1,000,000",22000000,0,0,1,0,0,0,4.2,4.5
13868,0,"1,000,000",1.4000000,0,0,1,0,0,0,2.1,4.1
11066,0,"500,000",9.1000000,0,0,1,0,0,0,4.0,4.6
8188,0,"100,000",22000000,0,0,1,0,0,0,4.1,4.5
685,0,"50,000",21000000,0,0,1,0,0,0,4.4,4.3
3780,0,"100,000",11000000,0,0,1,0,0,0,5.0,4.4
15192,0,"1,000,000",38000000,0,0,1,0,0,0,4.1,4.1
5950,0,"500,000",12000000,0,0,1,0,0,0,4.1,4.4
15993,0,"1,000,000",45000000,0,0,1,0,0,0,4.4,4.2
5905,0,"500,000",50000000,0,0,1,0,0,0,4.4,4.3
7731,0,"100,000",24000000,0,0,1,0,0,0,5.0,4.4
659760,0,"50,000,000",47000000,0,0,1,0,0,0,4.4,4.3
14627,0,"1,000,000",23000000,0,0,1,0,0,0,4.1,4.3
1098,0,"100,000",46000000,0,0,1,0,0,0,4.4,3.9
2898,0,"100,000",45000000,0,0,1,0,0,0,4.4,4.1
70782,0,"1,000,000",50000000,0,0,1,0,0,0,4.0,4.1
11264,0,"1,000,000",24000000,0,0,1,0,0,0,4.2,4.2
100997,0,"5,000,000",33000000,0,0,1,0,0,0,5.0,4.5
3290,0,"50,000",12000000,0,0,1,0,0,0,5.0,4.7
341090,0,"10,000,000",53000000,0,0,1,0,0,0,4.4,4.4
964,0,"10,000",14000000,0,0,1,0,0,0,5.0,4.6
87951,0,"5,000,000",68000000,0,0,1,0,0,0,4.1,4.6
250719,0,"10,000,000",37000000,0,0,1,0,0,0,5.0,4.4
510401,0,"10,000,000",79000000,0,0,1,0,0,0,5.0,4.6
24729,0,"1,000,000",32000000,0,0,1,0,0,0,5.0,4.3
78306,0,"5,000,000",46000000,0,0,1,0,0,0,4.4,4
43313,0,"1,000,000",40000000,0,0,1,0,0,0,4.1,4.4
1374549,0,"10,000,000",32000000,0,0,1,0,0,0,5.0,4.6
6998,0,"1,000,000",24000000,0,0,1,0,0,0,5.0,4.1
