year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,8,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",3,1,1,0,0,0,0,0,0,23,23,0,0,0,0
2017,8,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",69,24,12.15,0,7.17,0,4.68,1,1,1928,923,0,339,0,666
2017,8,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",414,102,39.43,0,21.87,0,40.7,14,1,8135,4094,0,1094,0,2947
2017,8,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",43,8,5.8,0,1.61,0,0.59,0,0,611,535,0,40,0,36
2017,8,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",176,41,15.2,0,5.07,0,20.73,17,2,2897,1190,0,147,0,1560
2017,8,EV,ExpressJet Airlines Inc.,RST,"Rochester, MN: Rochester International",179,34,12.86,0,3.94,0,17.2,2,0,2190,709,0,84,0,1397
2017,8,EV,ExpressJet Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,EV,ExpressJet Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",94,20,9.12,0,6.08,0,4.8,0,0,2408,1910,0,281,0,217
2017,8,EV,ExpressJet Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,8,EV,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",192,56,18.64,1,17.98,0,18.37,15,1,5291,2459,31,1084,0,1717
2017,8,EV,ExpressJet Airlines Inc.,SBN,"South Bend, IN: South Bend International",46,15,3.17,1,2.31,0,8.52,1,0,1665,183,830,74,0,578
2017,8,EV,ExpressJet Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",105,18,3.69,0.68,6.76,0,6.87,12,0,1221,241,70,464,0,446
2017,8,EV,ExpressJet Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",199,32,17.54,0.39,6.73,0,7.34,12,2,2065,1277,60,229,0,499
2017,8,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",306,56,20.55,0.02,14.39,0,21.04,23,0,2731,1108,1,577,0,1045
2017,8,EV,ExpressJet Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",93,20,7.01,0,4.16,0,8.83,0,0,809,323,0,130,0,356
2017,8,EV,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",327,84,34.48,1.97,20.02,0,27.52,31,2,7123,3315,114,963,0,2731
2017,8,EV,ExpressJet Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",84,18,9.2,0.8,3.71,0,4.28,10,0,1585,880,57,243,0,405
2017,8,EV,ExpressJet Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",61,17,13.25,0,2.36,0,1.39,0,0,1734,1558,0,104,0,72
2017,8,EV,ExpressJet Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",49,8,2.94,0,0.87,0,4.19,0,0,456,213,0,68,0,175
2017,8,EV,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",213,45,23.04,1,10.27,0,10.68,15,0,2944,1677,54,437,0,776
2017,8,EV,ExpressJet Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",74,6,1.03,0,1.97,0,3,1,0,315,48,0,85,0,182
2017,8,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",305,51,16.7,0.83,15.23,0,18.24,20,0,5005,1444,70,1853,0,1638
2017,8,EV,ExpressJet Airlines Inc.,VLD,"Valdosta, GA: Valdosta Regional",59,10,5.05,0,1.95,0,3,0,1,428,224,0,62,0,142
2017,8,EV,ExpressJet Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",142,26,7.99,1.57,7.77,0,8.66,15,0,1281,504,122,282,0,373
2017,8,EV,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",203,43,19.66,1.46,8.13,0,13.75,6,0,3300,1570,59,401,0,1270
2017,8,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",318,66,12.61,0.18,18.44,0,34.78,5,0,4762,740,11,1158,0,2853
2017,8,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",151,27,6.42,0,10.63,0,9.95,3,0,2031,784,0,617,0,630
2017,8,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30,7,2.87,0.97,2.16,0,1,0,0,261,138,28,67,0,28
2017,8,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",79,13,5.17,0,4.27,0,3.56,0,0,604,215,0,184,0,205
2017,8,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",14,5,1.76,0,1.7,0,1.54,0,0,402,169,0,68,0,165
2017,8,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22,6,2.84,0,1.94,0,1.23,0,0,186,108,0,44,0,34
2017,8,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",371,56,11.65,0,6.79,0,37.56,2,0,4519,503,0,261,0,3755
2017,8,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",92,25,8.03,0,5.89,0,11.08,2,0,1850,499,0,365,0,986
2017,8,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",93,18,6.57,0,3.75,0,7.68,1,1,1478,762,0,119,0,597
2017,8,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",213,57,13.19,0,19.14,0,24.67,2,0,3755,597,0,952,0,2206
2017,8,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",365,77,13.41,0,25.35,0,38.23,5,0,6087,915,0,1347,0,3825
2017,8,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,18,5.5,0,9.43,0,3.08,0,0,1425,376,0,670,0,379
2017,8,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2024,402,68.98,3.74,165.61,0,163.67,25,3,26359,3622,167,7003,0,15567
2017,8,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",62,11,4.31,0.02,6.67,0,0,0,1,756,416,1,339,0,0
2017,8,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",41,10,1.22,0.1,3.1,0,5.58,0,0,418,185,2,55,0,176
2017,8,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",117,23,7.81,0.62,6.8,0,7.78,0,0,1343,553,36,201,0,553
2017,8,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,5,1.5,0,0.82,0,2.67,0,0,424,64,0,58,0,302
2017,8,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",40,9,2.5,0,2.45,0,4.04,0,0,526,69,0,125,0,332
2017,8,F9,Frontier Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",14,3,1,0,1,0,1,0,1,79,29,0,33,0,17
2017,8,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",141,39,11.72,5.96,11.06,0,10.25,0,0,2600,674,226,773,0,927
2017,8,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",139,28,6.44,0,17.56,0,4,23,0,1975,797,0,858,0,320
2017,8,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",75,22,9.43,0,3.75,0,8.82,1,0,2097,773,0,223,0,1101
2017,8,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",16,3,1.49,0,0.69,0,0.82,0,0,152,72,0,44,0,36
2017,8,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",678,143,42.92,0.37,37.69,0,62.03,6,1,8196,2681,24,1414,0,4077
2017,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",195,53,14.78,1,22.8,0,14.41,1,1,3612,830,38,934,0,1810
2017,8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",95,27,5.38,0,19.56,0,2.07,3,3,1678,265,0,1196,0,217
2017,8,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",44,7,0.73,0,3.38,0,2.89,1,0,450,16,0,79,0,355
2017,8,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",803,174,45.76,2.06,53.93,0,72.25,6,1,14536,2780,56,2881,0,8819
2017,8,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",41,8,1.48,0,2.45,0,4.07,0,0,385,40,0,82,0,263
2017,8,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",62,9,4.59,0,2,0,2.41,0,0,320,158,0,83,0,79
2017,8,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",119,18,2.04,0,8.73,0,7.23,0,0,987,224,0,273,0,490
2017,8,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",25,7,2.03,0,2.42,0,2.55,0,0,280,79,0,74,0,127
2017,8,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",17,7,2.65,0,1.69,0,2.66,0,0,341,105,0,69,0,167
2017,8,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",94,21,3.39,0.74,8.65,0,8.22,0,0,1395,105,41,535,0,714
2017,8,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",61,10,6.11,0,3.72,0,0.17,1,0,474,316,0,138,0,20
2017,8,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",23,5,1.47,0,1.06,0,2.47,0,0,245,50,0,38,0,157
2017,8,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",260,61,11.58,2.44,22.45,0,24.53,2,1,5708,1328,169,1797,0,2414
2017,8,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",113,20,5.76,1,5.64,0,7.61,1,0,1439,209,69,231,0,930
2017,8,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",311,66,15.1,2.22,25.14,0,23.53,2,0,5521,772,75,1519,0,3155
2017,8,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",211,60,16.29,1,12.84,0,29.87,0,0,4391,793,22,655,0,2921
2017,8,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",78,8,4.1,0,0,0,3.9,0,0,456,153,0,0,0,303
2017,8,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",36,9,5.49,0,2.9,0,0.61,0,0,388,216,0,161,0,11
2017,8,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",115,34,9.67,0,5.66,0,18.67,0,0,2479,535,0,398,0,1546
2017,8,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",62,9,2.94,0,3.07,0,2.99,0,0,608,102,0,120,0,386
2017,8,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",182,37,9.89,1,13.23,0,12.88,1,0,2353,671,37,388,0,1257
2017,8,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",71,7,2,0,2,0,3,4,0,939,244,0,49,0,646
2017,8,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",86,21,2.37,0,11.87,0,6.76,0,0,1610,142,0,483,0,985
2017,8,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",187,70,9.87,0.15,48.24,0,11.73,0,1,6579,1162,18,4053,0,1346
2017,8,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",62,13,4.4,0,7.69,0,0.91,0,0,549,255,0,266,0,28
2017,8,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",105,31,10.62,0,8.98,0,11.4,0,0,1833,441,0,520,0,872
2017,8,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62,8,4.35,1,1,0,1.65,0,0,362,240,28,20,0,74
2017,8,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",130,32,7.62,1.36,10.23,0,12.79,2,0,3257,1052,59,452,0,1694
2017,8,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",152,27,13.81,0,7.65,0,5.53,1,0,1589,939,0,253,0,397
2017,8,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",187,44,6.48,0.06,21.9,0,14.56,5,2,4044,682,6,1401,0,1761
2017,8,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",18,4,2.95,0,0.65,0,0.4,1,0,287,246,0,24,0,17
2017,8,F9,Frontier Airlines Inc.,UST,"St. Augustine, FL: Northeast Florida Regional",7,2,0.62,0,0.28,0,1.1,0,0,460,164,0,55,0,241
2017,8,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",3103,184,81.81,2.71,8.91,0,90.57,12,1,8829,4788,59,189,0,3793
2017,8,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",539,43,23.97,0.73,4.15,0,14.15,0,1,1219,749,16,74,0,380
2017,8,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,1,1,0,0,0,0,0,1,18,18,0,0,0,0
2017,8,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",825,32,18.61,1.26,1.05,0,11.09,4,0,974,529,22,19,0,404
2017,8,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",78,7,6.71,0,0,0,0.29,0,0,243,236,0,0,0,7
2017,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",165,24,20.21,0,0,0,3.79,0,2,1025,840,0,0,0,185
2017,8,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",838,51,32.15,1.69,0.71,0,16.45,2,3,2255,1458,133,31,0,633
2017,8,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93,14,12.96,0,0,0,1.04,0,0,371,289,0,0,0,82
2017,8,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1286,72,48.52,1.48,4.07,0,17.93,3,1,3183,2557,39,100,0,487
2017,8,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",31,7,6.81,0,0.19,0,0,0,0,224,221,0,3,0,0
2017,8,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,5,5,0,0,0,0,0,0,198,198,0,0,0,0
2017,8,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31,1,1,0,0,0,0,0,1,51,51,0,0,0,0
2017,8,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,15,10.94,0,0,0,4.06,0,0,642,429,0,0,0,213
2017,8,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,7,3.32,0,0,0,3.68,0,0,419,237,0,0,0,182
2017,8,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,12,9.99,0,0,0.24,1.78,0,1,826,732,0,0,8,86
2017,8,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",31,4,4,0,0,0,0,0,0,315,315,0,0,0,0
2017,8,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",310,73,10.76,4.07,48.35,0,9.82,4,0,4285,542,228,2829,0,686
2017,8,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",637,140,26.22,1.85,88.17,1.45,22.31,13,0,8130,1931,71,4251,44,1833
2017,8,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",93,11,5,0.94,4.06,0,1,0,0,826,324,46,426,0,30
2017,8,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",434,81,9.54,7.56,42.47,0,21.42,6,0,6287,435,526,3992,0,1334
2017,8,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",21,8,0,0,6,0,2,1,0,362,0,0,203,0,159
2017,8,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",682,125,25.4,1.74,67.48,0,30.39,20,2,8712,1773,91,4443,0,2405
2017,8,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",101,8,1.47,0,6.53,0,0,1,0,377,73,0,304,0,0
2017,8,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",279,43,13.56,0.25,21.58,0,7.6,1,0,2705,707,18,1153,0,827
2017,8,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: Yeager",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",372,99,14.4,0.8,58.03,0,25.76,10,0,5429,741,35,2972,0,1681
2017,8,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",819,195,31.27,3.86,120.33,0,39.54,12,3,14653,2933,221,8047,0,3452
2017,8,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",827,163,28.52,6.05,92.42,0.39,35.62,20,0,13286,1763,1045,7691,10,2777
2017,8,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",247,78,5.05,0,69.97,1.26,1.72,15,1,5935,238,0,5461,40,196
2017,8,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1366,254,30.85,3.91,168.03,0,51.21,33,7,16128,1448,297,10202,0,4181
2017,8,NK,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",43,3,1,0.9,1.1,0,0,2,0,152,24,92,36,0,0
2017,8,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",651,121,9.33,4.03,86.1,1.47,20.06,130,3,7581,667,320,5285,62,1247
2017,8,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1023,190,30.04,2.81,114.98,1,41.17,23,1,11754,1399,184,6774,16,3381
2017,8,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",837,177,26.01,1.26,111.33,0.52,37.88,31,0,10450,2023,58,5793,21,2555
2017,8,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",93,21,3.86,2.28,12.53,0,2.33,0,0,1562,603,84,772,0,103
2017,8,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,70,6.42,8.81,49.93,0,4.84,10,2,4588,572,555,3148,0,313
2017,8,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",124,12,2.1,1,7.08,0,1.82,0,0,852,241,39,476,0,96
2017,8,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",930,177,27.65,3.19,100.69,1,44.47,30,0,9401,1759,175,4792,34,2641
2017,8,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",403,78,13.48,2.18,46.75,0,15.59,11,1,3800,788,82,2042,0,888
2017,8,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",372,68,15.35,1.27,35.43,0,15.95,18,1,4736,1021,66,2001,0,1648
2017,8,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",528,73,15.05,1.4,44.4,1,11.15,3,1,3654,505,79,2318,22,730
2017,8,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",310,47,9.28,2.9,23.84,0,10.98,8,0,2847,471,107,1682,0,587
2017,8,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",930,181,34.65,7.59,106.09,1.67,31,38,4,12093,2390,535,6768,65,2335
2017,8,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",41,3,1.04,0,1.96,0,0,0,0,89,18,0,71,0,0
2017,8,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",93,17,4.48,0.51,8.02,0,3.99,2,0,1584,278,48,1081,0,177
2017,8,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",279,67,6.5,0.5,38.6,0,21.4,5,0,4501,425,36,2681,0,1359
2017,8,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,9,0.71,1,4.59,0,2.7,1,0,522,24,130,275,0,93
2017,8,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",200,32,6.25,5.35,12.79,0,7.62,8,1,2477,348,465,974,0,690
2017,8,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",80,20,3.1,0,13.62,0,3.28,1,0,3278,105,0,2826,0,347
2017,8,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",217,38,5.3,3.8,19.63,0,9.27,10,0,1647,135,94,802,0,616
2017,8,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",217,41,4.9,0.67,27.35,0,8.07,7,0,2074,288,56,1305,0,425
2017,8,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",62,9,3.04,0,4.64,0,1.32,0,0,392,116,0,222,0,54
2017,8,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",31,4,0,0,4,0,0,2,0,163,0,0,163,0,0
2017,8,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",220,48,10.03,0.63,29.76,0.2,7.39,10,0,2504,339,47,1722,11,385
2017,8,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",85,16,7.88,0.91,3.2,0,4.01,0,0,1482,785,201,318,0,178
2017,8,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",246,39,12.58,1.33,4.25,0,20.83,7,0,3084,930,135,163,0,1856
2017,8,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,4,1.91,0,1.01,0,1.08,0,0,198,114,0,21,0,63
2017,8,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",18,6,0,0,3.1,0,2.9,0,0,243,0,0,80,0,163
2017,8,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",97,45,14.3,1.67,8.54,0,20.49,4,0,4039,1827,137,385,0,1690
2017,8,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",10,2,0,0,0.45,0,1.55,0,0,83,0,0,18,0,65
2017,8,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",29,2,0,0,0.92,0,1.08,0,0,151,0,0,41,0,110
2017,8,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",83,12,5.72,0,5,0,1.29,1,0,1040,488,0,347,0,205
2017,8,OO,SkyWest Airlines Inc.,ALO,"Waterloo, IA: Waterloo Regional",58,13,3.13,0.14,4.03,0,5.71,1,0,1424,766,7,185,0,466
2017,8,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",2,2,0,0,0.48,0,1.52,0,0,169,0,0,36,0,133
2017,8,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54,6,0,0,0,0,6,0,0,348,0,0,0,0,348
2017,8,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",480,103,34.52,4.67,24.21,0,39.59,5,6,10148,5020,491,975,0,3662
2017,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1094,224,45.57,7.5,61.72,0,109.21,10,0,18565,7325,679,2212,0,8349
2017,8,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",219,39,17.86,0,6.72,0,14.42,5,0,3118,2135,0,201,0,782
2017,8,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",106,26,5.84,0.64,13.72,0,5.8,3,0,1384,200,25,369,0,790
2017,8,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",166,37,14.34,0,4.46,0,18.21,5,1,3692,1838,0,259,0,1595
2017,8,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",106,19,6.09,1,7.51,0,4.39,2,2,1526,627,99,562,0,238
2017,8,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",143,37,11.33,0,1.9,0,23.77,2,1,2625,727,0,74,0,1824
2017,8,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",91,24,11.49,0.6,0.99,0,10.92,0,0,2247,1453,12,33,0,749
2017,8,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",210,61,18.59,0.2,9.04,0,33.18,4,0,4461,1580,6,315,0,2560
2017,8,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",89,17,10.27,0,2.27,0,4.46,2,1,1553,1058,0,191,0,304
2017,8,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",62,9,1.42,0.58,2.83,0,4.17,0,1,752,79,103,236,0,334
2017,8,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",122,21,8.23,0.06,5.76,0,6.94,2,2,1654,1002,2,243,0,407
2017,8,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",132,23,13.43,0.84,5.39,0,3.34,0,0,1441,1032,92,189,0,128
2017,8,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",185,24,6.41,0,5.77,0,11.82,2,5,1481,495,0,141,0,845
2017,8,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,4,2.38,0,0,0,1.62,1,0,994,891,0,0,0,103
2017,8,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",119,22,6.16,1,3.27,0,11.57,1,0,1160,397,15,91,0,657
2017,8,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",492,121,35.74,3.64,32.63,0,48.98,11,2,9109,3428,318,1474,0,3889
2017,8,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",741,160,47.78,2.94,29.75,0.39,79.13,4,0,10003,3820,78,1093,21,4991
2017,8,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",63,12,3.66,0,4.51,0,3.83,0,0,2049,1718,0,144,0,187
2017,8,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",58,2,1,0,0,0,1,0,0,143,106,0,0,0,37
